,gene.id,symbol
5549,508147.5031434O11Rik,5031434O11Rik
5550,505846.Mvp,Mvp
5551,10002905560.Nrp2,Nrp2
5552,10002933455.Gm13569,Gm13569
5553,506448.Ccdc173,Ccdc173
5554,10003841826.Adgrb3,Adgrb3
5555,10003836355.Rpl21-ps14,Rpl21-ps14
5556,1487211.Gt(ROSA)26Sor,Gt(ROSA)26Sor
5557,10004034855.Vsx1,Vsx1
5558,10002922005.Vmn1r65,Vmn1r65
5559,10002909696.Igkv13-85,Igkv13-85
5560,10003836416.Gm7319,Gm7319
5561,10003838497.B830012L14Rik,B830012L14Rik
5562,499766.Efs,Efs
5563,513239.Ptx3,Ptx3
5564,10002919881.Olfr1152,Olfr1152
5565,10003844870.E230032D23Rik,E230032D23Rik
5566,514850.Ezh2,Ezh2
5567,1378290.Npr3,Npr3
5568,516186.Ankrd10,Ankrd10
5569,504062.H2bu2,H2bu2
5570,10002913052.Olfr921,Olfr921
5571,516608.Casq2,Casq2
5572,10002918751.Mterf2,Mterf2
5573,505552.Rnf14,Rnf14
5574,10002906029.Hdhd5,Hdhd5
5575,516279.Ppargc1a,Ppargc1a
5576,518553.Ldah,Ldah
5577,10002906378.Gm18703,Gm18703
5578,10003838493.Gm4285,Gm4285
5579,10004037806.Vps11,Vps11
5580,512693.Abcc3,Abcc3
5581,516763.Tac4,Tac4
5582,10004035021.Olfr339,Olfr339
5583,512229.Zfp59,Zfp59
5584,10003837919.B930018H19Rik,B930018H19Rik
5585,10004038037.Prlr,Prlr
5586,10003841613.Gbp2-ps,Gbp2-ps
5587,514528.Gm18636,Gm18636
5588,504403.Morc1,Morc1
5589,10004035057.Thnsl1,Thnsl1
5590,515610.1810034E14Rik,1810034E14Rik
5591,10004038272.Lrrc10,Lrrc10
5592,10002950389.Ttc29,Ttc29
5593,10002904139.Trhr,Trhr
5594,10004036561.Gm4524,Gm4524
5595,10002906407.Gm5187,Gm5187
5596,10003837233.Gm40330,Gm40330
5597,10003842106.Smim11,Smim11
5598,506610.A230103O09Rik,A230103O09Rik
5599,10002900185.St3gal1,St3gal1
5600,10002901668.Fbxw10,Fbxw10
5601,10002910291.Csde1,Csde1
5602,511673.Cenpx,Cenpx
5603,10003845076.Gm30498,Gm30498
5604,506403.Tep1,Tep1
5605,10002678064.Cyp2c70,Cyp2c70
5606,518632.Ube2w,Ube2w
5607,10003840648.Gm7941,Gm7941
5608,10004033806.Copg1,Copg1
5609,10002950552.Grpel1,Grpel1
5610,10004035709.Lyrm7,Lyrm7
5611,10002906107.Fam102a,Fam102a
5612,10004033630.Btg3,Btg3
5613,499839.Ccdc30,Ccdc30
5614,10002908480.Cpsf6,Cpsf6
5615,517487.Fmr1,Fmr1
5616,10002899257.Olfr347,Olfr347
5617,10002931071.Tlx1os,Tlx1os
5618,10003836589.Gm23345,Gm23345
5619,504537.Krt18,Krt18
5620,10002899934.Gm17796,Gm17796
5621,500140.4930579D07Rik,4930579D07Rik
5622,10002678179.Fgfrl1,Fgfrl1
5623,512512.Pla2g2c,Pla2g2c
5624,10002906336.Usp54,Usp54
5625,498130.Adgrg6,Adgrg6
5626,10002899096.Dym,Dym
5627,1013776.Grb2,Grb2
5628,10003838005.Gm4872,Gm4872
5629,10003843872.Nt5c2,Nt5c2
5630,500918.Vps16,Vps16
5631,10002913685.Amz1,Amz1
5632,10003840253.Strbp,Strbp
5633,10003114005.Usp42,Usp42
5634,10002910189.Nifk,Nifk
5635,499804.Cacna1g,Cacna1g
5636,510247.Tub,Tub
5637,10002923398.Gm50072,Gm50072
5638,10004037558.Vars2,Vars2
5639,10002898639.Btnl4,Btnl4
5640,10002896343.Becn1,Becn1
5641,10003842380.Zfp426,Zfp426
5642,10004035685.Gm12002,Gm12002
5643,1008896.Ech1,Ech1
5644,10002933815.Gm48985,Gm48985
5645,10002907871.Cdca7,Cdca7
5646,10002907623.Gm8357,Gm8357
5647,10002172161.Tpd52l1,Tpd52l1
5648,10003837690.Adk,Adk
5649,512464.Suclg1,Suclg1
5650,518637.Cts3,Cts3
5651,10004034649.Hp1bp3,Hp1bp3
5652,10003836367.Gm6100,Gm6100
5653,499812.Sf3b1,Sf3b1
5654,10002911349.Dync1li2,Dync1li2
5655,10002919831.Gm6685,Gm6685
5656,10002927527.Agps,Agps
5657,504733.Itga2b,Itga2b
5658,502604.Gm7633,Gm7633
5659,511670.Cby2,Cby2
5660,10002906968.Olfr131,Olfr131
5661,508758.Rab11fip4os2,Rab11fip4os2
5662,10002904143.Gm8684,Gm8684
5663,511169.Wdfy2,Wdfy2
5664,1478932.Gpcpd1,Gpcpd1
5665,10004036586.Rttn,Rttn
5666,10002918437.Sec13,Sec13
5667,10002904241.Fa2h,Fa2h
5668,10002171969.Bcl2l11,Bcl2l11
5669,10003840421.Stox2,Stox2
5670,511333.Gm28923,Gm28923
5671,10002936095.Snora43,Snora43
5672,10003842311.Gm26631,Gm26631
5673,10003843005.Togaram2,Togaram2
5674,498460.Sult1c1,Sult1c1
5675,10004036133.Olfr701,Olfr701
5676,10003841766.Pax6,Pax6
5677,10002908302.Frs2,Frs2
5678,10003842653.Slc9a7,Slc9a7
5679,10002942610.Gm11606,Gm11606
5680,10004036125.Cd1d2,Cd1d2
5681,10004036166.Mrrf,Mrrf
5682,10003842609.Asns,Asns
5683,10003836012.Gm5958,Gm5958
5684,10002908474.Ube3b,Ube3b
5685,10002900856.Hyi,Hyi
5686,10002928537.Rgs20,Rgs20
5687,519778.1810007C17Rik,1810007C17Rik
5688,498951.Serpinf2,Serpinf2
5689,517817.Nlrp10,Nlrp10
5690,10002932271.Csnk2a3,Csnk2a3
5691,10002919617.Akain1,Akain1
5692,508034.Cox15,Cox15
5693,1374379.Huwe1,Huwe1
5694,10003839135.Arhgap10,Arhgap10
5695,10003842307.Gm11987,Gm11987
5696,10002911959.Rps17-ps1,Rps17-ps1
5697,499825.Rnf34,Rnf34
5698,10003840408.4930535L15Rik,4930535L15Rik
5699,517247.Rps6ka2,Rps6ka2
5700,499707.Lrrc63,Lrrc63
5701,10002900925.Fktn,Fktn
5702,10002911041.2810004N23Rik,2810004N23Rik
5703,10003843863.Mms19,Mms19
5704,10002678210.Pias4,Pias4
5705,517072.Sbf2,Sbf2
5706,10004034100.Gm44775,Gm44775
5707,517192.Hnrnpll,Hnrnpll
5708,10003842196.Gm4606,Gm4606
5709,519210.Gpr88,Gpr88
5710,514405.Ascl3,Ascl3
5711,10003843180.Gm4796,Gm4796
5712,10002908677.Igkv12-89,Igkv12-89
5713,10002911007.Uba6,Uba6
5714,516134.Mapk8,Mapk8
5715,10004034463.Coq8b,Coq8b
5716,512039.Ralgapa1,Ralgapa1
5717,505707.Frat1,Frat1
5718,10002910029.Polr3b,Polr3b
5719,10003837854.Kri1,Kri1
5720,10002941273.Gm37567,Gm37567
5721,506534.Tmod2,Tmod2
5722,498642.Htr1f,Htr1f
5723,506709.Aspm,Aspm
5724,10002910370.Kifbp,Kifbp
5725,510610.Exosc3,Exosc3
5726,10003839923.Gm5149,Gm5149
5727,10002905589.Tnni3k,Tnni3k
5728,505533.Fgf11,Fgf11
5729,517189.Cuedc2,Cuedc2
5730,10002928025.Pip4k2a,Pip4k2a
5731,10002909358.Stk32b,Stk32b
5732,10003843776.Comp,Comp
5733,10002907857.Rnf138,Rnf138
5734,500589.Prpf18,Prpf18
5735,517547.Rbm38,Rbm38
5736,10004035291.Actr1a,Actr1a
5737,10002906146.Klf1,Klf1
5738,514391.Tcaf1,Tcaf1
5739,10002915830.Copg2,Copg2
5740,10004037240.Rft1,Rft1
5741,10003842381.Maml2,Maml2
5742,509654.Txnrd1,Txnrd1
5743,517864.Cnfn,Cnfn
5744,10004035046.Olfr127,Olfr127
5745,517033.Ppp1r14d,Ppp1r14d
5746,508296.Ppp3cb,Ppp3cb
5747,515914.Mrps7,Mrps7
5748,500613.9530085P06Rik,9530085P06Rik
5749,519411.Rnaseh1,Rnaseh1
5750,10002922957.Gm42839,Gm42839
5751,10003836292.Gm18016,Gm18016
5752,505970.Heph,Heph
5753,504395.Alx4,Alx4
5754,10002901528.Als2,Als2
5755,507948.1700109K24Rik,1700109K24Rik
5756,10002904422.Ceacam1,Ceacam1
5757,505438.Hnrnpm,Hnrnpm
5758,10004033813.Gm36584,Gm36584
5759,10002916348.H2-M1,H2-M1
5760,506605.Krtap5-5,Krtap5-5
5761,10002949455.Lrp8,Lrp8
5762,10003837609.1700066B19Rik,1700066B19Rik
5763,10002913007.Olfr780,Olfr780
5764,504207.Plxnc1,Plxnc1
5765,515044.Slc16a8,Slc16a8
5766,10002924822.Gm23528,Gm23528
5767,10002896289.Ccdc97,Ccdc97
5768,10002921692.Lrrc4c,Lrrc4c
5769,501220.Iqgap1,Iqgap1
5770,10002918001.Mgam,Mgam
5771,10002912087.Rnf4,Rnf4
5772,10002904091.Gm12365,Gm12365
5773,10003839780.Zfp853,Zfp853
5774,10002902190.1700016C15Rik,1700016C15Rik
5775,10002925165.Gm16333,Gm16333
5776,10002934356.Oxgr1,Oxgr1
5777,505623.Morn3,Morn3
5778,499149.Gmfg,Gmfg
5779,10002907743.Tfb2m,Tfb2m
5780,518017.Gm30674,Gm30674
5781,500310.Slc39a12,Slc39a12
5782,10002945164.Inpp4b,Inpp4b
5783,10003841937.Gm28610,Gm28610
5784,10002908812.Fam129b,Fam129b
5785,10002905437.Creld1,Creld1
5786,508061.Bin3,Bin3
5787,10002944856.Astx6,Astx6
5788,10002908377.Tecpr2,Tecpr2
5789,511993.Wdr86,Wdr86
5790,10004036674.Mir6415,Mir6415
5791,499690.Dpp10,Dpp10
5792,514356.Sephs2,Sephs2
5793,517619.B2m,B2m
5794,500065.4930503L19Rik,4930503L19Rik
5795,10003842710.Gm15076,Gm15076
5796,10002678590.Serpina1b,Serpina1b
5797,10003837522.Gbf1,Gbf1
5798,508622.Slc25a13,Slc25a13
5799,10004037544.Zfp277,Zfp277
5800,10004034776.Bbc3,Bbc3
5801,512231.Chaf1b,Chaf1b
5802,514733.Gm6455,Gm6455
5803,10003843302.Clspn,Clspn
5804,10004034553.Ednra,Ednra
5805,506887.H2ax,H2ax
5806,10002946449.Tafa2,Tafa2
5807,10003844307.Apob,Apob
5808,10004036665.Olfr368,Olfr368
5809,512637.Ces1g,Ces1g
5810,10004038126.Oas1b,Oas1b
5811,10003837391.Gm8883,Gm8883
5812,10004033602.Asic1,Asic1
5813,500364.Akr1c21,Akr1c21
5814,10002903690.Slc25a23,Slc25a23
5815,10003118997.Rhobtb1,Rhobtb1
5816,10002920508.Cdr1,Cdr1
5817,519532.Ing4,Ing4
5818,10003840633.Nxpe1-ps,Nxpe1-ps
5819,10003836427.9330121K16Rik,9330121K16Rik
5820,499469.Chd9,Chd9
5821,10002912005.Gpr165,Gpr165
5822,499866.Slc13a1,Slc13a1
5823,10004035402.H3c7,H3c7
5824,10003837177.Gm37338,Gm37338
5825,10004033873.Dnmt3l,Dnmt3l
5826,10002908846.Gm5436,Gm5436
5827,10002906549.Topors,Topors
5828,10002910575.Mkrn2os,Mkrn2os
5829,10004037427.Spty2d1,Spty2d1
5830,10003841926.Gm5268,Gm5268
5831,508733.Casp2,Casp2
5832,10002919393.Ehbp1,Ehbp1
5833,10002937801.Gm13482,Gm13482
5834,516324.Maea,Maea
5835,513851.Usp10,Usp10
5836,10002924278.Slamf6,Slamf6
5837,10002917408.BC048403,BC048403
5838,10002931861.Gm37712,Gm37712
5839,10004033869.Olfr1035-ps1,Olfr1035-ps1
5840,516315.Psma4,Psma4
5841,10003842968.Crtc1,Crtc1
5842,498593.Insl6,Insl6
5843,1010779.Tug1,Tug1
5844,515680.Gm17214,Gm17214
5845,10003845937.Fabp5l2,Fabp5l2
5846,505665.Rgmb,Rgmb
5847,507493.Amn1,Amn1
5848,10004033658.H2bc1,H2bc1
5849,516485.Cltc,Cltc
5850,10002930027.Olfr1321,Olfr1321
5851,498927.Saa-ps,Saa-ps
5852,515827.Gm12101,Gm12101
5853,508121.Msl1,Msl1
5854,10002896429.Hsd3b2,Hsd3b2
5855,10004033239.8030451A03Rik,8030451A03Rik
5856,10002898457.Olfr30,Olfr30
5857,10002932711.Gm14106,Gm14106
5858,10003842479.Gm3010,Gm3010
5859,517167.Sohlh2,Sohlh2
5860,10003842633.Svopl,Svopl
5861,10004036002.Gm15350,Gm15350
5862,10004034006.Sh2d7,Sh2d7
5863,10004033299.Tas2r144,Tas2r144
5864,10002934086.Vwc2,Vwc2
5865,10002908598.Zfp639,Zfp639
5866,500378.Ankmy2,Ankmy2
5867,10002950349.Magee1,Magee1
5868,10004037304.Asna1,Asna1
5869,506170.Fbxo47,Fbxo47
5870,10002172749.Ets1,Ets1
5871,503522.Adgrb3,Adgrb3
5872,505389.Pde1b,Pde1b
5873,10004036324.Ppp4r1l-ps,Ppp4r1l-ps
5874,10003844069.Vegfa,Vegfa
5875,10004033131.Tut7,Tut7
5876,501809.Gm43097,Gm43097
5877,514949.Kcnj9,Kcnj9
5878,10002913094.Tmem87b,Tmem87b
5879,10003844622.Birc2,Birc2
5880,10003839955.Prox1,Prox1
5881,10002917999.Rasal1,Rasal1
5882,10002915976.4930402H24Rik,4930402H24Rik
5883,519483.Gm6159,Gm6159
5884,10004035093.Tmem67,Tmem67
5885,10002935268.Gm9072,Gm9072
5886,10004034460.Rpe65,Rpe65
5887,10004033496.Vmn1r-ps151,Vmn1r-ps151
5888,10002911828.Dph5,Dph5
5889,10002948492.Zfp367,Zfp367
5890,509210.Pnpla8,Pnpla8
5891,10003839155.A430010J10Rik,A430010J10Rik
5892,10002928963.Gbx1,Gbx1
5893,503077.Itpk1,Itpk1
5894,10002910559.Lrif1,Lrif1
5895,10002912770.Gm37682,Gm37682
5896,505763.Angpt1,Angpt1
5897,507543.2210414F02Rik,2210414F02Rik
5898,501874.Akap13,Akap13
5899,10002908422.Idnk,Idnk
5900,502140.Eaf2,Eaf2
5901,10003844713.Gm39244,Gm39244
5902,10002908528.Mgat4a,Mgat4a
5903,500182.2600014E21Rik,2600014E21Rik
5904,10003843389.Gm19426,Gm19426
5905,10003113913.Gm49792,Gm49792
5906,10002927442.Gm26983,Gm26983
5907,502442.Pigp,Pigp
5908,503064.Plbd1,Plbd1
5909,10002948820.S100b,S100b
5910,10004036203.Ubn1,Ubn1
5911,10002908147.Gm5117,Gm5117
5912,510156.Sil1,Sil1
5913,10004037942.Olfr143,Olfr143
5914,10002901783.Zfp608,Zfp608
5915,10003838270.Zfp385b,Zfp385b
5916,10002906698.Baz1a,Baz1a
5917,10002173061.Gml,Gml
5918,10003842891.Gm37267,Gm37267
5919,10002896492.Cdh8,Cdh8
5920,10003838868.Gm7925,Gm7925
5921,10003842534.Lmtk2,Lmtk2
5922,507945.Cacna2d2,Cacna2d2
5923,10003845244.Tmem29,Tmem29
5924,10004034563.Metap2,Metap2
5925,505287.Nlk,Nlk
5926,10002678674.Il25,Il25
5927,510693.Pnpt1,Pnpt1
5928,10003845814.Gm16259,Gm16259
5929,516067.Ttc39b,Ttc39b
5930,501880.Slc37a3,Slc37a3
5931,502903.0610009B22Rik,0610009B22Rik
5932,10003836954.Cyp4b1,Cyp4b1
5933,506350.Ccr7,Ccr7
5934,510844.Clps,Clps
5935,519704.2310015D24Rik,2310015D24Rik
5936,10004034614.Prpf40b,Prpf40b
5937,10002947518.Slitrk3,Slitrk3
5938,10003843235.Atp2a2,Atp2a2
5939,10002933604.Mrpl34,Mrpl34
5940,10002918640.Cntnap4,Cntnap4
5941,10002940552.BC051226,BC051226
5942,501509.Slc25a46,Slc25a46
5943,500570.2410131K14Rik,2410131K14Rik
5944,10003844031.Zfp407,Zfp407
5945,10002926775.Gm15271,Gm15271
5946,10002941901.Gm13633,Gm13633
5947,10004033675.Krt82,Krt82
5948,10002907084.Aqp12,Aqp12
5949,10003843531.Lrmda,Lrmda
5950,514113.Igip,Igip
5951,10002896693.Anapc15,Anapc15
5952,10002940374.Gm15870,Gm15870
5953,513320.Tslrn1,Tslrn1
5954,10002929806.Cpt1c,Cpt1c
5955,510784.4930519F16Rik,4930519F16Rik
5956,10003117991.Gm25767,Gm25767
5957,517952.Hdac6,Hdac6
5958,502106.Nr1h2,Nr1h2
5959,10002923573.Gm10780,Gm10780
5960,10002922145.Cflar,Cflar
5961,10004035780.Pnkp,Pnkp
5962,10002901875.Gpat2,Gpat2
5963,10003836222.Gm12324,Gm12324
5964,511114.Ergic1,Ergic1
5965,10002900641.Trbv2,Trbv2
5966,10002932201.Tbx4,Tbx4
5967,10002904954.Gpr18,Gpr18
5968,10002929938.Inppl1,Inppl1
5969,507370.Gm31363,Gm31363
5970,10003837220.Gm4859,Gm4859
5971,10002917224.Zfp712,Zfp712
5972,1477108.9930038B18Rik,9930038B18Rik
5973,10004038325.Fam122b,Fam122b
5974,515938.Tagln3,Tagln3
5975,511204.Rnf17,Rnf17
5976,10003845788.Gm4898,Gm4898
5977,10004037104.Lyrm2,Lyrm2
5978,508322.Ddx23,Ddx23
5979,10002915195.Tubb1,Tubb1
5980,10004034878.Olfr1040,Olfr1040
5981,10004033586.Mapk14,Mapk14
5982,10004033377.Vmn1r-ps56,Vmn1r-ps56
5983,10002917357.Has1,Has1
5984,500243.Htr3a,Htr3a
5985,10002930083.Dnah14,Dnah14
5986,10004037565.Kcna10,Kcna10
5987,10004036593.Bub3,Bub3
5988,499302.Gnb4,Gnb4
5989,10003837056.Gm15385,Gm15385
5990,10003841847.Cr1l,Cr1l
5991,512777.Abcc6,Abcc6
5992,10003845417.Slc24a3,Slc24a3
5993,10003838338.Gm15457,Gm15457
5994,10004036912.Rnf180,Rnf180
5995,10002915257.Gm11453,Gm11453
5996,512129.Lce1j,Lce1j
5997,10004036430.Bpifb2,Bpifb2
5998,10002913929.Ndufb8,Ndufb8
5999,10002936746.4933406D12Rik,4933406D12Rik
6000,10003839083.Mrps27,Mrps27
6001,500594.Ubxn2a,Ubxn2a
6002,10004036169.Slc38a9,Slc38a9
6003,10003839463.Sepsecs,Sepsecs
6004,10002900297.Sdk2,Sdk2
6005,10002918281.Scai,Scai
6006,507454.Galnt13,Galnt13
6007,10004037248.Olfr180,Olfr180
6008,515265.Hnrnph3,Hnrnph3
6009,10003840255.Gm34653,Gm34653
6010,511437.Itgb8,Itgb8
6011,10002899178.Map1lc3a,Map1lc3a
6012,504367.Cst13,Cst13
6013,10004036440.4930539M17Rik,4930539M17Rik
6014,10002906150.1700109H08Rik,1700109H08Rik
6015,507789.Tbc1d2b,Tbc1d2b
6016,10002943020.Arhgap8,Arhgap8
6017,10002915877.Eomes,Eomes
6018,10002903410.P4ha3,P4ha3
6019,10002918249.Fcrl5,Fcrl5
6020,10002919455.Gm12017,Gm12017
6021,512572.4930429F24Rik,4930429F24Rik
6022,10002172858.Gckr,Gckr
6023,499140.Atg16l2,Atg16l2
6024,502740.Tbl2,Tbl2
6025,10004036179.Cep78,Cep78
6026,10002678491.Sema6c,Sema6c
6027,10002902047.Gm9436,Gm9436
6028,506665.1700019P21Rik,1700019P21Rik
6029,10002903437.Ankrd40,Ankrd40
6030,10003843102.Fbxw17,Fbxw17
6031,10003839411.Cd300c2,Cd300c2
6032,512192.Vmp1,Vmp1
6033,514456.Surf6,Surf6
6034,10002900050.Zmpste24,Zmpste24
6035,515679.Gm48224,Gm48224
6036,508292.Mirt1,Mirt1
6037,511315.Apoa1,Apoa1
6038,10003843719.Gm18727,Gm18727
6039,10002905019.Nelfb,Nelfb
6040,10003844292.D030018L15Rik,D030018L15Rik
6041,592038.Kcnq2,Kcnq2
6042,10002902721.Gm9083,Gm9083
6043,10002916522.Dlx4,Dlx4
6044,516189.Smu1,Smu1
6045,10002896744.Morc3,Morc3
6046,503624.Upf3a,Upf3a
6047,10002917411.Pds5b,Pds5b
6048,514945.Gng4,Gng4
6049,10002916986.Rbp2,Rbp2
6050,504482.4930401G09Rik,4930401G09Rik
6051,10002937498.Rps18-ps5,Rps18-ps5
6052,1370748.Smo,Smo
6053,506238.1700044K03Rik,1700044K03Rik
6054,10004035914.4930566N20Rik,4930566N20Rik
6055,500075.Peli3,Peli3
6056,10002898466.Selenoo,Selenoo
6057,10004035300.Trpm4,Trpm4
6058,512827.Crnde,Crnde
6059,10003836321.Kif3a,Kif3a
6060,10002945168.Itgb8,Itgb8
6061,10002678036.Camkv,Camkv
6062,10002950002.Slc35g2,Slc35g2
6063,10002920421.Gm7997,Gm7997
6064,10002678238.Zfp81,Zfp81
6065,514472.Aff3,Aff3
6066,10003843326.Gm9440,Gm9440
6067,10004035881.Usp19,Usp19
6068,10003843558.4930524O07Rik,4930524O07Rik
6069,10002932612.4930435N07Rik,4930435N07Rik
6070,509153.Gm37338,Gm37338
6071,10004033230.9230109A22Rik,9230109A22Rik
6072,1364781.Pcsk5,Pcsk5
6073,10004037691.Galnt2l,Galnt2l
6074,10004037921.Ifna15,Ifna15
6075,499362.4930453L07Rik,4930453L07Rik
6076,10003843698.Setbp1,Setbp1
6077,10002904626.Wdfy3,Wdfy3
6078,1484264.Cyp7a1,Cyp7a1
6079,10003838451.Csta1,Csta1
6080,10004035706.Olfr1126,Olfr1126
6081,10002924848.Zbtb7c,Zbtb7c
6082,505563.Ubtf,Ubtf
6083,10002917755.Fkbp3,Fkbp3
6084,10002902421.Brip1,Brip1
6085,10002920257.Blnk,Blnk
6086,10003840461.9130015G15Rik,9130015G15Rik
6087,10002909967.1700074P13Rik,1700074P13Rik
6088,506951.Ints6l,Ints6l
6089,10003115036.Gm43464,Gm43464
6090,508595.4930432O09Rik,4930432O09Rik
6091,497774.Dock11,Dock11
6092,10002940860.Gm27003,Gm27003
6093,10004034285.Lyrm9,Lyrm9
6094,10002919006.Gm15750,Gm15750
6095,10004033480.Evx2,Evx2
6096,502751.1110051M20Rik,1110051M20Rik
6097,10003841769.Il2ra,Il2ra
6098,10003837608.Gata6os,Gata6os
6099,513224.Tmem273,Tmem273
6100,10003843930.BC026513,BC026513
6101,10004034434.Doc2a,Doc2a
6102,10004035675.Gm15635,Gm15635
6103,10004033508.B630019A10Rik,B630019A10Rik
6104,10003841776.Gm14243,Gm14243
6105,516696.Gm44634,Gm44634
6106,498987.Gclm,Gclm
6107,10004037242.Vmn1r198,Vmn1r198
6108,10004037190.Dync1li1,Dync1li1
6109,10003837041.Gm6382,Gm6382
6110,10002896576.Dnmt3a-ps1,Dnmt3a-ps1
6111,10004037578.Abhd11os,Abhd11os
6112,10002940012.Gm13373,Gm13373
6113,10004034212.Wipf2,Wipf2
6114,506578.Abcb4,Abcb4
6115,10002899086.Mcrip1,Mcrip1
6116,10002916144.Serinc4,Serinc4
6117,10003114284.Nox1,Nox1
6118,10002910466.Tmem25,Tmem25
6119,516052.Map6,Map6
6120,509293.Gm16984,Gm16984
6121,10003844311.E330035G20Rik,E330035G20Rik
6122,10002921074.Mapk4,Mapk4
6123,10003840716.Gm9696,Gm9696
6124,503475.Daam1,Daam1
6125,10002920582.4930441J16Rik,4930441J16Rik
6126,10002904240.Gm14303,Gm14303
6127,10004037288.Gm15850,Gm15850
6128,503802.Nup107,Nup107
6129,10002906298.Ap5z1,Ap5z1
6130,10003840373.A530030E21Rik,A530030E21Rik
6131,502218.Psma5,Psma5
6132,509505.Ncoa4-ps,Ncoa4-ps
6133,10002935448.4631405J19Rik,4631405J19Rik
6134,10003844301.Xpo4,Xpo4
6135,499058.Mex3b,Mex3b
6136,517958.Syap1,Syap1
6137,515112.Zeb2,Zeb2
6138,10002931750.Mecomos,Mecomos
6139,10002946267.Arsa,Arsa
6140,10002928574.Gm12027,Gm12027
6141,502216.Pik3ap1,Pik3ap1
6142,10003118159.Fzd8,Fzd8
6143,514236.Tex26,Tex26
6144,511821.Csnk1a1,Csnk1a1
6145,10003838165.Gm12404,Gm12404
6146,10002898811.Slc16a6,Slc16a6
6147,514893.Tmem44,Tmem44
6148,10002927659.Grem1,Grem1
6149,10004034662.A930002I21Rik,A930002I21Rik
6150,10003839617.Gm3489,Gm3489
6151,10003841620.Gm9989,Gm9989
6152,10002912093.Abhd16a,Abhd16a
6153,10003842466.Zfp296,Zfp296
6154,10004036258.4930595M18Rik,4930595M18Rik
6155,509638.Gad2,Gad2
6156,10003845626.Gm14389,Gm14389
6157,10003843969.Gm3486,Gm3486
6158,10003844685.A630009H07Rik,A630009H07Rik
6159,10002912633.Mettl22,Mettl22
6160,10003836782.Zfp467,Zfp467
6161,10002917784.Gm29787,Gm29787
6162,10002915697.Gm12722,Gm12722
6163,499819.Capn2,Capn2
6164,10002896818.Maneal,Maneal
6165,10002897954.Lgi3,Lgi3
6166,10004037513.Map1b,Map1b
6167,10002908455.Filip1,Filip1
6168,503059.Spi1,Spi1
6169,10002899040.BC147527,BC147527
6170,510468.1700012A03Rik,1700012A03Rik
6171,513242.Mobp,Mobp
6172,10002900099.Rapgef5,Rapgef5
6173,10002941917.Gm13326,Gm13326
6174,10002916719.Gm50307,Gm50307
6175,497638.Dnajc30,Dnajc30
6176,10002905238.Ptprq,Ptprq
6177,10002897147.Gm42959,Gm42959
6178,516477.Slc47a1,Slc47a1
6179,516438.Serpinb9g,Serpinb9g
6180,10003842256.Glra1,Glra1
6181,498637.Tcf7l2,Tcf7l2
6182,10002903638.Btnl1,Btnl1
6183,10002905906.Colgalt1,Colgalt1
6184,10003836350.Gm38574,Gm38574
6185,10003840659.Gm48108,Gm48108
6186,10003842895.Gm3551,Gm3551
6187,10003840028.Asxl3,Asxl3
6188,10004038385.Olfr446,Olfr446
6189,10002912296.Ppp1r35,Ppp1r35
6190,10003841737.Gm13346,Gm13346
6191,10002903971.Ints9,Ints9
6192,10002933036.Gm13552,Gm13552
6193,10003840609.Gm8437,Gm8437
6194,10003115423.Nrg1,Nrg1
6195,508682.1700014L14Rik,1700014L14Rik
6196,10003840209.Spaar,Spaar
6197,10003836069.A730061H03Rik,A730061H03Rik
6198,10002907093.Uqcc1,Uqcc1
6199,502129.2010109A12Rik,2010109A12Rik
6200,10004033924.Olfr424,Olfr424
6201,10002900486.Xpnpep3,Xpnpep3
6202,10002902987.Rom1,Rom1
6203,10004034247.Zbtb34,Zbtb34
6204,10004034973.Map1b,Map1b
6205,512122.Adgrl1,Adgrl1
6206,10004036521.Vmn1r33,Vmn1r33
6207,10002913334.Tmco3,Tmco3
6208,499214.Slc16a7,Slc16a7
6209,10002918058.Zgrf1,Zgrf1
6210,518713.Olfr159,Olfr159
6211,511920.Gpd1,Gpd1
6212,10002908091.Atp13a5,Atp13a5
6213,10002947198.Tafa4,Tafa4
6214,10002904594.Pgr,Pgr
6215,10004036185.Vmn2r43,Vmn2r43
6216,10002907711.Arv1,Arv1
6217,504538.Ifit2,Ifit2
6218,518269.Sox11,Sox11
6219,514457.Pak7,Pak7
6220,516819.Ccdc18,Ccdc18
6221,512971.Ccdc69,Ccdc69
6222,10002907754.Qsox2,Qsox2
6223,507029.Ap1b1,Ap1b1
6224,10002908446.Khnyn,Khnyn
6225,517030.Mov10,Mov10
6226,10004033729.4930543I03Rik,4930543I03Rik
6227,518394.2010110E17Rik,2010110E17Rik
6228,517929.1700016L21Rik,1700016L21Rik
6229,508170.4930449E18Rik,4930449E18Rik
6230,10002932703.Gm3027,Gm3027
6231,10003842702.Gm15240,Gm15240
6232,10003841969.Gm19345,Gm19345
6233,10002923986.Aqp11,Aqp11
6234,10002911669.Zfp280d,Zfp280d
6235,515145.Bnip3l,Bnip3l
6236,10002907061.Vps9d1,Vps9d1
6237,10003841749.E030013I19Rik,E030013I19Rik
6238,498128.Tmem100,Tmem100
6239,516277.Birc6,Birc6
6240,10002902176.Pyroxd2,Pyroxd2
6241,10004033584.Orc4,Orc4
6242,10002896342.Zswim7,Zswim7
6243,10002918471.Bud13,Bud13
