X,gene.id,symbol,entrez_id,chr,start,end,middle,strand
26817,10003846013,Tulp4,,,,,,
26818,10003846014,Gm5092,,,,,,
26819,10003846015,Gm8492,,,,,,
26820,10003846016,Gm8225,,,,,,
26821,10003846017,Gm49869,,,,,,
26822,10003846020,Gm19145,,,,,,
26823,10003846021,Hba-ps4,,,,,,
26824,10003846024,Gm9396,,,,,,
26825,10003846026,Gm49996,,,,,,
26826,10003846028,Csnk1g3,,,,,,
26827,10003846029,4921533I20Rik,,,,,,
26828,10003846034,Gm5064,,,,,,
26829,10003846038,Gm5824,,,,,,
26830,10003846040,Gm5507,,,,,,
26831,10003846041,Gm4949,,,,,,
26832,10003846047,Gm5047,,,,,,
26833,10003846048,Gm10548,,,,,,
26834,10003846049,Ctnna1,,,,,,
26835,10003846050,Gm50390,,,,,,
26836,10003846051,Gm22495,,,,,,
26837,10003846053,Gm1859,,,,,,
26838,10003846054,Gm4833,,,,,,
26839,10003846056,Gm7466,,,,,,
26840,10003846058,Atp8b1,,,,,,
26841,10003846059,Gm35031,,,,,,
26842,10003846060,Gm6974,,,,,,
26843,10003846061,Gm50072,,,,,,
26844,10003846064,Sil1,,,,,,
26845,10003846065,Gm2424,,,,,,
26846,10003846066,Gm6235,,,,,,
26847,10003846068,Igkv4-57,,,,,,
26848,10003846069,Abhd17b,,,,,,
26849,10003846070,Psat1,,,,,,
26850,10003846071,Trav9-2,,,,,,
26851,10003846072,1700031F05Rik,,,,,,
26852,10003846073,Lurap1l,,,,,,
26853,10003846074,Dlgap1,,,,,,
26854,10003846078,Pdzrn4,,,,,,
26855,10003846079,Gm4940,,,,,,
26856,10003846080,Gm6029,,,,,,
26857,10003846083,Gm43842,,,,,,
26858,10003846085,Gm34583,,,,,,
26859,10003846088,BC005624,,,,,,
26860,10003846089,Atxn1l,,,,,,
26861,10004033011,Tbcd,,,,,,
26862,10004033012,Tbcd,,,,,,
26863,10004033013,Heatr5a,,,,,,
26864,10004033014,Olfr926,,,,,,
26865,10004033016,Elk1,,,,,,
26866,10004033017,Olfr1246,,,,,,
26867,10004033018,Rdh19,,,,,,
26868,10004033019,Olfr818,,,,,,
26869,10004033020,Vmn1r53,,,,,,
26870,10004033021,E230016K23Rik,,,,,,
26871,10004033022,Gm50428,,,,,,
26872,10004033023,Gm48678,,,,,,
26873,10004033025,Spag8,,,,,,
26874,10004033026,Prdm13,,,,,,
26875,10004033028,Rbm4b,,,,,,
26876,10004033030,4933417G07Rik,,,,,,
26877,10004033031,Cd200r2,,,,,,
26878,10004033032,Gm44775,,,,,,
26879,10004033033,Trim68,,,,,,
26880,10004033034,Zfp520-ps,,,,,,
26881,10004033035,Olfr92,,,,,,
26882,10004033036,Vmn2r-ps81,,,,,,
26883,10004033037,Cfap65,,,,,,
26884,10004033038,Kcnq1,,,,,,
26885,10004033039,Hoxc5,,,,,,
26886,10004033040,BC023105,,,,,,
26887,10004033041,Parp10,,,,,,
26888,10004033042,Gm9072,,,,,,
26889,10004033043,Aifm2,,,,,,
26890,10004033045,Zfp28,,,,,,
26891,10004033046,Slc1a3,,,,,,
26892,10004033047,Map3k10,,,,,,
26893,10004033048,Prmt7,,,,,,
26894,10004033049,Trim52,,,,,,
26895,10004033050,Gm16938,,,,,,
26896,10004033051,Kcng1,,,,,,
26897,10004033052,Abca13,,,,,,
26898,10004033053,Vmn2r93,,,,,,
26899,10004033054,Flg,,,,,,
26900,10004033056,Plxdc1,,,,,,
26901,10004033057,B3gat1,,,,,,
26902,10004033058,Gabrg3,,,,,,
26903,10004033059,Ing2,,,,,,
26904,10004033060,B3gat2,,,,,,
26905,10004033061,Sprr2i,,,,,,
26906,10004033062,Gm27194,,,,,,
26907,10004033063,Gm14562,,,,,,
26908,10004033065,Dyrk4,,,,,,
26909,10004033066,Olfr924,,,,,,
26910,10004033067,Tasor,,,,,,
26911,10004033069,Snhg14,,,,,,
26912,10004033070,Gm26868,,,,,,
26913,10004033071,Aff4,,,,,,
26914,10004033072,Olfr444,,,,,,
26915,10004033073,Plpp2,,,,,,
26916,10004033074,Gm22694,,,,,,
26917,10004033076,Cgas,,,,,,
26918,10004033077,Igdcc3,,,,,,
26919,10004033078,Stk3,,,,,,
26920,10004033079,A430090L17Rik,,,,,,
26921,10004033080,Piezo2,,,,,,
26922,10004033081,Rdh12,,,,,,
26923,10004033082,Arl3,,,,,,
26924,10004033083,Lrrc75a,,,,,,
26925,10004033084,Itpkc,,,,,,
26926,10004033085,Kirrel3os,,,,,,
26927,10004033087,Olfr1231,,,,,,
26928,10004033088,Olfr57,,,,,,
26929,10004033089,Hist1h2ao,,,,,,
26930,10004033090,1700001G17Rik,,,,,,
26931,10004033091,Gm10033,,,,,,
26932,10004033092,Gm49338,,,,,,
26933,10004033093,Ndc1,,,,,,
26934,10004033094,Olfr91,,,,,,
26935,10004033096,Olfr1480,,,,,,
26936,10004033099,Prpsap1,,,,,,
26937,10004033100,Arhgap20,,,,,,
26938,10004033101,Cers5,,,,,,
26939,10004033102,Cnnm1,,,,,,
26940,10004033103,Pcdhgc4,,,,,,
26941,10004033104,Olfr1015,,,,,,
26942,10004033105,Ticam1,,,,,,
26943,10004033106,Fam124b,,,,,,
26944,10004033107,Cdc42bpb,,,,,,
26945,10004033108,Olfr1143,,,,,,
26946,10004033109,Olfr987,,,,,,
26947,10004033110,Olfr870,,,,,,
26948,10004033111,Gm8869,,,,,,
26949,10004033112,Qrsl1,,,,,,
26950,10004033113,Olfr888,,,,,,
26951,10004033114,Olfr97,,,,,,
26952,10004033115,Trpv1,,,,,,
26953,10004033116,Olfr867,,,,,,
26954,10004033117,Ccdc163,,,,,,
26955,10004033119,Zfp236,,,,,,
26956,10004033120,Vmn2r-ps88,,,,,,
26957,10004033121,Gm37422,,,,,,
26958,10004033122,Capn13,,,,,,
26959,10004033123,Sox15,,,,,,
26960,10004033124,Herc4,,,,,,
26961,10004033125,Olfr483,,,,,,
26962,10004033126,Ccdc137,,,,,,
26963,10004033127,Opalin,,,,,,
26964,10004033128,4930591A17Rik,,,,,,
26965,10004033129,Irf9,,,,,,
26966,10004033130,Olfr854,,,,,,
26967,10004033131,Tut7,,,,,,
26968,10004033132,Scn3a,,,,,,
26969,10004033133,Washc2,,,,,,
26970,10004033134,Cd209b,,,,,,
26971,10004033135,Gm16218,,,,,,
26972,10004033136,Fgf4,,,,,,
26973,10004033137,Olfr505-ps1,,,,,,
26974,10004033138,Pcsk1n,,,,,,
26975,10004033140,Klf5,,,,,,
26976,10004033141,Pak2,,,,,,
26977,10004033142,Pcdhgc4,,,,,,
26978,10004033143,Mboat7,,,,,,
26979,10004033144,Isg15,,,,,,
26980,10004033145,Pcx,,,,,,
26981,10004033146,Myh7b,,,,,,
26982,10004033147,Phtf1,,,,,,
26983,10004033148,Bysl,,,,,,
26984,10004033149,Gm4793,,,,,,
26985,10004033151,Afg3l2,,,,,,
26986,10004033152,Olfr524,,,,,,
26987,10004033154,L3mbtl4,,,,,,
26988,10004033155,4732465J04Rik,,,,,,
26989,10004033156,Vmn2r24,,,,,,
26990,10004033157,E2f6,,,,,,
26991,10004033159,Dgkg,,,,,,
26992,10004033160,Hcrtr2,,,,,,
26993,10004033161,Gpr15,,,,,,
26994,10004033162,Slc22a15,,,,,,
26995,10004033163,Olfr895,,,,,,
26996,10004033164,Zim3,,,,,,
26997,10004033166,Etaa1,,,,,,
26998,10004033167,A730013G03Rik,,,,,,
26999,10004033168,Arntl,,,,,,
27000,10004033170,Vmn2r66,,,,,,
27001,10004033171,Rell2,,,,,,
27002,10004033172,Gm13611,,,,,,
27003,10004033173,Gtf3c6,,,,,,
27004,10004033174,Olfr46,,,,,,
27005,10004033175,Otx1,,,,,,
27006,10004033176,Slc36a2,,,,,,
27007,10004033177,Zfp26,,,,,,
27008,10004033178,Cyth2,,,,,,
27009,10004033180,Sbf2,,,,,,
27010,10004033181,Olfr1381,,,,,,
27011,10004033182,Sdf4,,,,,,
27012,10004033183,Olfr1453,,,,,,
27013,10004033184,BC001981,,,,,,
27014,10004033185,Adamts5,,,,,,
27015,10004033186,Npl,,,,,,
27016,10004033187,Olfr350,,,,,,
27017,10004033188,Ptges3l,,,,,,
27018,10004033189,Olfr976,,,,,,
27019,10004033190,Ncoa4-ps,,,,,,
27020,10004033192,Pcdhgc4,,,,,,
27021,10004033193,Olfr584,,,,,,
27022,10004033194,Vmn1r80,,,,,,
27023,10004033195,Hexdc,,,,,,
27024,10004033196,Ifna12,,,,,,
27025,10004033197,Trak1,,,,,,
27026,10004033198,Olfr779,,,,,,
27027,10004033199,Abraxas2,,,,,,
27028,10004033200,Brd3,,,,,,
27029,10004033201,Abl1,,,,,,
27030,10004033202,2900057B20Rik,,,,,,
27031,10004033203,Olfr161,,,,,,
27032,10004033206,Car3,,,,,,
27033,10004033207,Supt3,,,,,,
27034,10004033208,Olfr1317,,,,,,
27035,10004033211,Enpp6,,,,,,
27036,10004033212,Zfp60,,,,,,
27037,10004033214,Ttr,,,,,,
27038,10004033215,Igkc,,,,,,
27039,10004033216,Slc45a1,,,,,,
27040,10004033218,Gosr2,,,,,,
27041,10004033219,Lmbr1,,,,,,
27042,10004033220,Ptrhd1,,,,,,
27043,10004033222,Ndufs6b,,,,,,
27044,10004033223,Slco6d1,,,,,,
27045,10004033224,Cramp1l,,,,,,
27046,10004033225,Ccdc77,,,,,,
27047,10004033227,E230001N04Rik,,,,,,
27048,10004033228,Col9a3,,,,,,
27049,10004033229,Olfr1103-ps1,,,,,,
27050,10004033230,9230109A22Rik,,,,,,
27051,10004033232,Dcun1d1,,,,,,
27052,10004033233,Ccdc57,,,,,,
27053,10004033234,Pip,,,,,,
27054,10004033235,Vmn2r106,,,,,,
27055,10004033236,Klf11,,,,,,
27056,10004033237,Gpr173,,,,,,
27057,10004033238,Mrpl10,,,,,,
27058,10004033239,8030451A03Rik,,,,,,
27059,10004033240,Srsf4,,,,,,
27060,10004033241,Olfr1506,,,,,,
27061,10004033242,Gpr141,,,,,,
27062,10004033243,Oas3,,,,,,
27063,10004033244,Trp53i11,,,,,,
27064,10004033245,Grina,,,,,,
27065,10004033246,Olfr543,,,,,,
27066,10004033247,Btbd7,,,,,,
27067,10004033249,Tmem44,,,,,,
27068,10004033251,Olfr727,,,,,,
27069,10004033252,Jmjd8,,,,,,
27070,10004033253,Mrps27,,,,,,
27071,10004033254,Olfr1259,,,,,,
27072,10004033255,Tyro3,,,,,,
27073,10004033256,AC108942.1,,,,,,
27074,10004033257,Gm5478,,,,,,
27075,10004033259,Msr1,,,,,,
27076,10004033260,Olfr235,,,,,,
27077,10004033261,Sfmbt1,,,,,,
27078,10004033263,Defa23,,,,,,
27079,10004033264,Olfr1158,,,,,,
27080,10004033265,Glrx2,,,,,,
27081,10004033266,Ptchd4,,,,,,
27082,10004033267,Scn8a,,,,,,
27083,10004033268,Slc35e1,,,,,,
27084,10004033269,Olfr710,,,,,,
27085,10004033270,BC026513,,,,,,
27086,10004033271,Gm14820,,,,,,
27087,10004033272,Olfr1424,,,,,,
27088,10004033273,Btbd35f23,,,,,,
27089,10004033274,Tnfrsf22,,,,,,
27090,10004033275,4930402H24Rik,,,,,,
27091,10004033276,Rhbdl2,,,,,,
27092,10004033278,P3h2,,,,,,
27093,10004033279,Vcam1,,,,,,
27094,10004033280,Olfr56,,,,,,
27095,10004033281,4930483O08Rik,,,,,,
27096,10004033282,5033421B08Rik,,,,,,
27097,10004033283,Efcab15,,,,,,
27098,10004033284,B930018H19Rik,,,,,,
27099,10004033285,Utrn,,,,,,
27100,10004033286,Sharpin,,,,,,
27101,10004033287,Fam135b,,,,,,
27102,10004033288,Vmn2r-ps84,,,,,,
27103,10004033289,Mrpl48-ps,,,,,,
27104,10004033290,Stk33,,,,,,
27105,10004033291,Zfp709,,,,,,
27106,10004033292,Prkab1,,,,,,
27107,10004033293,Tas2r118,,,,,,
27108,10004033294,Olfr1020,,,,,,
27109,10004033295,Vmn2r-ps133,,,,,,
27110,10004033296,Olfr1022,,,,,,
27111,10004033297,Olfr1466,,,,,,
27112,10004033298,Olfr965,,,,,,
27113,10004033299,Tas2r144,,,,,,
27114,10004033300,Golga1,,,,,,
27115,10004033301,Olfr20,,,,,,
27116,10004033302,Ctsm,,,,,,
27117,10004033303,Fblim1,,,,,,
27118,10004033304,Rps8,,,,,,
27119,10004033307,Olfr514,,,,,,
27120,10004033308,Gm17344,,,,,,
27121,10004033309,Zc3hav1l,,,,,,
27122,10004033310,Ambn,,,,,,
27123,10004033311,Klrb1-ps1,,,,,,
27124,10004033313,Tex38,,,,,,
27125,10004033314,Gnasas1,,,,,,
27126,10004033315,Rpl34-ps1,,,,,,
27127,10004033316,4930578G10Rik,,,,,,
27128,10004033317,Gtf2ird1,,,,,,
27129,10004033318,Ss18l1,,,,,,
27130,10004033319,Tas2r107,,,,,,
27131,10004033320,Gm839,,,,,,
27132,10004033321,Olfr104-ps,,,,,,
27133,10004033322,Strbp,,,,,,
27134,10004033324,0610040B10Rik,,,,,,
27135,10004033326,Olfr1039,,,,,,
27136,10004033327,Camk1g,,,,,,
27137,10004033328,Grin2a,,,,,,
27138,10004033329,Vmn1r70,,,,,,
27139,10004033330,Ak5,,,,,,
27140,10004033331,Top1,,,,,,
27141,10004033332,Exosc1,,,,,,
27142,10004033333,Akap13,,,,,,
27143,10004033334,Gm10232,,,,,,
27144,10004033336,Gm23551,,,,,,
27145,10004033337,Kmt2d,,,,,,
27146,10004033338,H2bc13,,,,,,
27147,10004033339,U2surp,,,,,,
27148,10004033342,Yeats4,,,,,,
27149,10004033343,4930557J02Rik,,,,,,
27150,10004033344,Zfp711,,,,,,
27151,10004033345,Olfr45,,,,,,
27152,10004033346,4930527G23Rik,,,,,,
27153,10004033347,A730045E13Rik,,,,,,
27154,10004033348,Olfr985,,,,,,
27155,10004033349,Armc2,,,,,,
27156,10004033350,E2f4,,,,,,
27157,10004033351,Acpp,,,,,,
27158,10004033352,Olfr196,,,,,,
27159,10004033353,H2ac20,,,,,,
27160,10004033354,4933427D14Rik,,,,,,
27161,10004033355,Olfr721-ps1,,,,,,
27162,10004033356,Olfr1021-ps1,,,,,,
27163,10004033357,Olfr718-ps1,,,,,,
27164,10004033358,4930524B17Rik,,,,,,
27165,10004033361,Exoc8,,,,,,
27166,10004033362,Adamts19,,,,,,
27167,10004033363,4930579K19Rik,,,,,,
27168,10004033364,Zfp26,,,,,,
27169,10004033365,Olfr419,,,,,,
27170,10004033366,Gm4107,,,,,,
27171,10004033367,Klrb1b,,,,,,
27172,10004033368,Pcdhgc4,,,,,,
27173,10004033370,Olfr1031,,,,,,
27174,10004033371,Olfr149,,,,,,
27175,10004033372,Olfr31,,,,,,
27176,10004033373,Sbno2,,,,,,
27177,10004033374,Babam2,,,,,,
27178,10004033376,Gm11568,,,,,,
27179,10004033377,Vmn1r-ps56,,,,,,
27180,10004033379,Olfr215,,,,,,
27181,10004033380,Ntng1,,,,,,
27182,10004033381,Washc1,,,,,,
27183,10004033383,Hmgcs1,,,,,,
27184,10004033385,Pacs2,,,,,,
27185,10004033386,Gpr39,,,,,,
27186,10004033387,Fra10ac1,,,,,,
27187,10004033388,2610035D17Rik,,,,,,
27188,10004033389,Crem,,,,,,
27189,10004033390,Olfr1118,,,,,,
27190,10004033391,Cxxc1,,,,,,
27191,10004033392,Blmh,,,,,,
27192,10004033393,4930524O08Rik,,,,,,
27193,10004033394,Ftsj1,,,,,,
27194,10004033395,Olfr486,,,,,,
27195,10004033397,Kdm8,,,,,,
27196,10004033398,Ticrr,,,,,,
27197,10004033399,Gm5424,,,,,,
27198,10004033400,Tinf2,,,,,,
27199,10004033401,Vmn1r236,,,,,,
27200,10004033402,Olfr497,,,,,,
27201,10004033403,Synj1,,,,,,
27202,10004033405,Vmn1r-ps27,,,,,,
27203,10004033406,1110008P14Rik,,,,,,
27204,10004033407,Olfr1247,,,,,,
27205,10004033408,Hrh4,,,,,,
27206,10004033409,Krtap19-1,,,,,,
27207,10004033410,C8a,,,,,,
27208,10004033411,Gm4736,,,,,,
27209,10004033413,Klhdc8b,,,,,,
27210,10004033414,Pin1rt1,,,,,,
27211,10004033417,Olfr466,,,,,,
27212,10004033418,Zfp715,,,,,,
27213,10004033419,Mageb7-ps,,,,,,
27214,10004033420,Olfr1323,,,,,,
27215,10004033421,Olfr1318,,,,,,
27216,10004033423,Vmn2r112,,,,,,
27217,10004033424,Braf,,,,,,
27218,10004033425,Usp35,,,,,,
27219,10004033426,Olfr1177-ps,,,,,,
27220,10004033427,Rab6a,,,,,,
27221,10004033428,Rassf10,,,,,,
27222,10004033429,Vmn1r13,,,,,,
27223,10004033430,Olfr1297,,,,,,
27224,10004033431,Xkr4,,,,,,
27225,10004033433,5031434C07Rik,,,,,,
27226,10004033434,Vmn1r32,,,,,,
27227,10004033436,Vmn2r67,,,,,,
27228,10004033437,Wnk3,,,,,,
27229,10004033438,Rpl5-ps1,,,,,,
27230,10004033439,Tsc22d4,,,,,,
27231,10004033440,Nfe2,,,,,,
27232,10004033441,Plscr5,,,,,,
27233,10004033442,Prss54,,,,,,
27234,10004033444,Dcp1a,,,,,,
27235,10004033445,Olfr1133,,,,,,
27236,10004033446,Krtap11-1,,,,,,
27237,10004033447,Izumo1r,,,,,,
27238,10004033448,Vmn2r31,,,,,,
27239,10004033449,Clpb,,,,,,
27240,10004033450,Gm10088,,,,,,
27241,10004033451,Ms4a4c,,,,,,
27242,10004033452,Olfr1046,,,,,,
27243,10004033454,Tex14,,,,,,
27244,10004033455,Fbxl7,,,,,,
27245,10004033456,Prss38,,,,,,
27246,10004033457,Gm16764,,,,,,
27247,10004033458,Olfr1049,,,,,,
27248,10004033459,Olfr695,,,,,,
27249,10004033460,A230005M16Rik,,,,,,
27250,10004033461,Smpd3,,,,,,
27251,10004033462,Fndc11,,,,,,
27252,10004033463,Tmem139,,,,,,
27253,10004033464,Cdh9,,,,,,
27254,10004033467,9530036O11Rik,,,,,,
27255,10004033469,Olfr1388,,,,,,
27256,10004033470,Defa2,,,,,,
27257,10004033471,Soat2,,,,,,
27258,10004033472,Chchd10,,,,,,
27259,10004033473,Shq1,,,,,,
27260,10004033474,Cdc23,,,,,,
27261,10004033475,Fmo6,,,,,,
27262,10004033476,Cyp2a12,,,,,,
27263,10004033477,Dhrs11,,,,,,
27264,10004033478,Gm2098,,,,,,
27265,10004033479,Olfr1291-ps1,,,,,,
27266,10004033480,Evx2,,,,,,
27267,10004033481,Orc4,,,,,,
27268,10004033482,Olfr429,,,,,,
27269,10004033483,Pld1,,,,,,
27270,10004033485,Olfr1356,,,,,,
27271,10004033486,Slc35b3,,,,,,
27272,10004033487,Kcnk15,,,,,,
27273,10004033488,Eif3j1,,,,,,
27274,10004033490,Oc90,,,,,,
27275,10004033491,Adcy2,,,,,,
27276,10004033492,Olfr1132,,,,,,
27277,10004033493,Olfr77,,,,,,
27278,10004033494,Braf,,,,,,
27279,10004033495,En2,,,,,,
27280,10004033496,Vmn1r-ps151,,,,,,
27281,10004033497,Spout1,,,,,,
27282,10004033499,Bsx,,,,,,
27283,10004033500,Usp34,,,,,,
27284,10004033501,Ighg2b,,,,,,
27285,10004033503,Gm17249,,,,,,
27286,10004033504,Fam240b,,,,,,
27287,10004033505,Stard4,,,,,,
27288,10004033506,Olfr392,,,,,,
27289,10004033507,Vmn1r-ps48,,,,,,
27290,10004033508,B630019A10Rik,,,,,,
27291,10004033509,4933434M16Rik,,,,,,
27292,10004033510,Cacna1i,,,,,,
27293,10004033511,Arhgap27,,,,,,
27294,10004033512,Olfr1135,,,,,,
27295,10004033513,Enpp7,,,,,,
27296,10004033514,Olfr655,,,,,,
27297,10004033515,Olfr389,,,,,,
27298,10004033516,Gm26672,,,,,,
27299,10004033518,Magea8,,,,,,
27300,10004033519,Igkc,,,,,,
27301,10004033520,Prss33,,,,,,
27302,10004033521,Olfr1461,,,,,,
27303,10004033522,Gpr139,,,,,,
27304,10004033523,Slc9a8,,,,,,
27305,10004033525,Ighv15-2,,,,,,
27306,10004033526,H2ac11,,,,,,
27307,10004033527,Lrpap1,,,,,,
27308,10004033528,Ippk,,,,,,
27309,10004033529,Mgrn1,,,,,,
27310,10004033532,Gng8,,,,,,
27311,10004033533,Stard5,,,,,,
27312,10004033534,Prdx2-ps1,,,,,,
27313,10004033535,Kcnc4,,,,,,
27314,10004033536,Ppfia1,,,,,,
27315,10004033537,Rpl7,,,,,,
27316,10004033538,Atxn7l1,,,,,,
27317,10004033539,Arhgap42,,,,,,
27318,10004033540,Olfr1352,,,,,,
27319,10004033541,Adam34,,,,,,
27320,10004033542,Gpn1,,,,,,
27321,10004033543,Kcnh3,,,,,,
27322,10004033544,Zdhhc3,,,,,,
27323,10004033545,Gm38391,,,,,,
27324,10004033546,Rtn3,,,,,,
27325,10004033547,Olfr1326-ps1,,,,,,
27326,10004033548,Nudt16,,,,,,
27327,10004033549,Vwc2l,,,,,,
27328,10004033550,Lpp,,,,,,
27329,10004033551,Wdr73,,,,,,
27330,10004033553,Vmn1r54,,,,,,
27331,10004033554,Mrgprb7-ps,,,,,,
27332,10004033555,Zfp940,,,,,,
27333,10004033556,Zfp281,,,,,,
27334,10004033557,Atg2b,,,,,,
27335,10004033558,Gm37982,,,,,,
27336,10004033559,BC061237,,,,,,
27337,10004033560,Fev,,,,,,
27338,10004033561,Cdk10,,,,,,
27339,10004033562,Olfr27,,,,,,
27340,10004033563,Adamts19,,,,,,
27341,10004033564,Olfr495,,,,,,
27342,10004033565,Olfr365,,,,,,
27343,10004033566,Boll,,,,,,
27344,10004033567,Ltn1,,,,,,
27345,10004033568,Cit,,,,,,
27346,10004033569,Mrgprb8,,,,,,
27347,10004033570,Tmem74b,,,,,,
27348,10004033571,Cnot4,,,,,,
27349,10004033572,Rpl18-ps2,,,,,,
27350,10004033573,Ush2a,,,,,,
27351,10004033574,Gm37305,,,,,,
27352,10004033575,Rest,,,,,,
27353,10004033576,4933406C10Rik,,,,,,
27354,10004033577,Gm41361,,,,,,
27355,10004033579,Vmn2r83,,,,,,
27356,10004033580,4930563M21Rik,,,,,,
27357,10004033581,Gcc1,,,,,,
27358,10004033582,Cplane2,,,,,,
27359,10004033583,Atg16l1,,,,,,
27360,10004033584,Orc4,,,,,,
27361,10004033585,Adamts2,,,,,,
27362,10004033586,Mapk14,,,,,,
27363,10004033587,AC169509.1,,,,,,
27364,10004033589,Mrgpra3,,,,,,
27365,10004033590,Olfr138,,,,,,
27366,10004033591,Mrgprd,,,,,,
27367,10004033593,H2ac13,,,,,,
27368,10004033594,Grm6,,,,,,
27369,10004033595,AY702103,,,,,,
27370,10004033596,Olfr290,,,,,,
27371,10004033597,Mageb4,,,,,,
27372,10004033598,Olfr552,,,,,,
27373,10004033601,Fpr-rs5,,,,,,
27374,10004033602,Asic1,,,,,,
27375,10004033603,Sp3os,,,,,,
27376,10004033604,4932438A13Rik,,,,,,
27377,10004033605,Ephx3,,,,,,
27378,10004033608,Rab23,,,,,,
27379,10004033609,Braf,,,,,,
27380,10004033610,4930505N22Rik,,,,,,
27381,10004033611,Gm28042,,,,,,
27382,10004033612,Luc7l2,,,,,,
27383,10004033615,Olfr773,,,,,,
27384,10004033616,Abcc10,,,,,,
27385,10004033617,Rapgef4,,,,,,
27386,10004033618,Nrk,,,,,,
27387,10004033620,Commd5,,,,,,
27388,10004033621,Hspa1b,,,,,,
27389,10004033622,A530095I07Rik,,,,,,
27390,10004033624,Gm48131,,,,,,
27391,10004033626,B530045E10Rik,,,,,,
27392,10004033628,Ifitm5,,,,,,
27393,10004033629,Pdcd11,,,,,,
27394,10004033630,Btg3,,,,,,
27395,10004033631,Itga10,,,,,,
27396,10004033632,Ngef,,,,,,
27397,10004033633,Olfr933,,,,,,
27398,10004033634,Olfr1410,,,,,,
27399,10004033635,Olfr1440,,,,,,
27400,10004033636,Prdm2,,,,,,
27401,10004033637,Vmn1r22,,,,,,
27402,10004033638,Olfr229,,,,,,
27403,10004033639,Olfr590-ps1,,,,,,
27404,10004033640,Cald1,,,,,,
27405,10004033642,Gm27878,,,,,,
27406,10004033643,Foxe1,,,,,,
27407,10004033644,Kalrn,,,,,,
27408,10004033645,Olfr133,,,,,,
27409,10004033646,Apol10b,,,,,,
27410,10004033647,Zmym4,,,,,,
27411,10004033648,Copz1,,,,,,
27412,10004033649,Zfp551,,,,,,
27413,10004033650,Unc93a,,,,,,
27414,10004033651,Mfsd7a,,,,,,
27415,10004033652,Kcnq1,,,,,,
27416,10004033653,Hars2,,,,,,
27417,10004033654,Caln1,,,,,,
27418,10004033655,Gm12463,,,,,,
27419,10004033656,Arl5b,,,,,,
27420,10004033657,Naa40,,,,,,
27421,10004033658,H2bc1,,,,,,
27422,10004033659,Tpm3,,,,,,
27423,10004033660,Gm49449,,,,,,
27424,10004033661,Bhlha9,,,,,,
27425,10004033662,Magef1,,,,,,
27426,10004033663,Kifc5c-ps,,,,,,
27427,10004033664,Rasgrp4,,,,,,
27428,10004033665,Ears2,,,,,,
27429,10004033667,Olfr1277,,,,,,
27430,10004033669,Olfr764-ps1,,,,,,
27431,10004033671,Trmt12,,,,,,
27432,10004033673,Alpk2,,,,,,
27433,10004033674,Sertm1,,,,,,
27434,10004033675,Krt82,,,,,,
27435,10004033676,Zfp948,,,,,,
27436,10004033677,Olfr187,,,,,,
27437,10004033678,Tcta,,,,,,
27438,10004033679,Purg,,,,,,
27439,10004033680,Vmn1r7,,,,,,
27440,10004033681,Teddm1a,,,,,,
27441,10004033682,Vmn1r63,,,,,,
27442,10004033683,Cux1,,,,,,
27443,10004033684,Olfr381,,,,,,
27444,10004033685,Olfr1044,,,,,,
27445,10004033686,Gm38410,,,,,,
27446,10004033687,Plac1,,,,,,
27447,10004033689,Rassf5,,,,,,
27448,10004033691,Rchy1,,,,,,
27449,10004033692,Olfr763,,,,,,
27450,10004033693,A930104D05Rik,,,,,,
27451,10004033694,Cinp,,,,,,
27452,10004033695,Ccdc122,,,,,,
27453,10004033696,4921508D12Rik,,,,,,
27454,10004033697,Ly6g5b,,,,,,
27455,10004033699,Ppp1ccb,,,,,,
27456,10004033701,Col25a1,,,,,,
27457,10004033702,Gm6275,,,,,,
27458,10004033703,Hapln3,,,,,,
27459,10004033704,Uggt1,,,,,,
27460,10004033705,Zfp597,,,,,,
27461,10004033708,Vmn1r27,,,,,,
27462,10004033710,Dhps,,,,,,
27463,10004033714,Olfr366,,,,,,
27464,10004033715,Olfr1294,,,,,,
27465,10004033716,E130311K13Rik,,,,,,
27466,10004033717,Npn2,,,,,,
27467,10004033718,Rpl19-ps1,,,,,,
27468,10004033719,Fam172a,,,,,,
27469,10004033721,Ece1,,,,,,
27470,10004033722,Ctu1,,,,,,
27471,10004033723,Pip4k2b,,,,,,
27472,10004033724,Prl3c1,,,,,,
27473,10004033725,Med12l,,,,,,
27474,10004033726,Acadsb,,,,,,
27475,10004033727,Iqsec1,,,,,,
27476,10004033728,Ccdc85b,,,,,,
27477,10004033729,4930543I03Rik,,,,,,
27478,10004033730,Tbkbp1,,,,,,
27479,10004033732,Olfr1179,,,,,,
27480,10004033733,AC169509.1,,,,,,
27481,10004033734,D130079A08Rik,,,,,,
27482,10004033736,Olfr1257,,,,,,
27483,10004033737,Rps15a-ps7,,,,,,
27484,10004033738,Senp7,,,,,,
27485,10004033740,Vmn1r25,,,,,,
27486,10004033741,B230220B15Rik,,,,,,
27487,10004033742,Atxn7,,,,,,
27488,10004033743,Tspear,,,,,,
27489,10004033744,Rasd2,,,,,,
27490,10004033745,Olfr1006,,,,,,
27491,10004033746,Gm9381,,,,,,
27492,10004033748,Dppa4,,,,,,
27493,10004033749,Zfp236,,,,,,
27494,10004033750,Ighv7-3,,,,,,
27495,10004033751,Hif1an,,,,,,
